,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.3,0.51,0.52,0.71,0.57,0.86,0.51,0.48,0.24
carabiner.csv,0.28,0.32,0.56,0.58,0.41,0.8,0.45,0.66,0.58
grisbi.csv,0.3,0.33,0.0,0.51,0.38,0.81,0.52,0.17,0.4
jmol.csv,0.28,0.44,0.63,0.67,0.29,0.59,0.61,0.34,0.5
minig.csv,0.61,0.63,0.0,0.3,0.72,0.0,0.54,0.06,0.71
mobicents.csv,0.7,0.66,0.17,0.59,0.52,0.42,0.82,0.31,0.7
x4x.csv,0.66,0.55,0.49,0.37,0.44,0.0,0.7,0.11,0.5
zabbix.csv,0.58,0.59,0.31,0.6,0.54,0.56,0.52,0.2,0.4
zxing.csv,0.47,0.53,0.41,0.68,0.52,0.61,0.51,0.21,0.73
