,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.92,0.82,0.81,0.37,0.71,0.3,0.82,0.82,0.94
carabiner.csv,0.95,0.91,0.62,0.54,0.88,0.38,0.84,0.43,0.71
grisbi.csv,0.92,0.91,1.0,0.77,0.89,0.22,0.81,0.96,0.88
jmol.csv,0.95,0.86,0.58,0.48,0.93,0.63,0.56,0.91,0.83
minig.csv,0.56,0.53,1.0,0.96,0.41,1.01,0.78,0.95,0.61
mobicents.csv,0.49,0.47,0.96,0.72,0.58,0.87,0.39,0.74,0.57
x4x.csv,0.52,0.76,0.83,0.89,0.88,1.02,0.54,0.99,0.83
zabbix.csv,0.52,0.7,0.82,0.6,0.77,0.55,0.57,1.01,0.89
zxing.csv,0.82,0.65,0.66,0.44,0.63,0.44,0.72,0.87,0.4
