,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.52,0.62,0.5,0.4,0.93,0.54,0.43,0.75,0.41
bibletime.csv,0.57,0.69,0.24,0.55,0.0,0.62,0.0,0.66,0.97
flexpay.csv,0.51,0.54,0.34,0.95,0.47,0.44,0.39,0.0,0.35
lufa-lib.csv,0.42,0.34,0.49,0.55,0.3,0.57,0.95,0.0,0.23
nullc.csv,1.0,0.56,0.21,0.57,0.05,0.27,0.05,0.09,0.0
pgui.csv,0.48,0.49,0.23,0.29,0.21,0.95,0.36,0.0,0.31
superwaba.csv,0.3,0.9,0.64,0.63,0.48,0.63,0.61,0.83,0.64
sylpheed-claws.csv,0.51,0.45,0.96,0.38,0.61,0.55,0.15,0.65,0.31
xqilla.csv,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0
