,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.5,0.58,0.47,0.37,0.92,0.51,0.39,1.0,0.36
bibletime.csv,0.56,0.84,0.2,0.67,0.0,0.66,0.0,1.0,1.0
flexpay.csv,0.5,0.58,0.3,0.94,0.47,0.43,0.37,0.0,0.33
lufa-lib.csv,0.44,0.3,0.46,0.54,0.26,0.55,0.94,0.0,0.2
nullc.csv,1.0,0.62,0.96,0.73,0.97,0.98,0.99,1.0,0.97
pgui.csv,0.44,0.46,0.2,0.25,0.18,0.94,0.32,0.0,0.27
superwaba.csv,0.7,0.88,0.66,0.71,0.45,0.66,0.61,1.0,0.61
sylpheed-claws.csv,0.5,0.42,0.95,0.36,0.61,0.57,0.12,0.67,0.27
xqilla.csv,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0
