,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.62,0.45,0.6,0.73,0.08,0.57,0.66,0.63,0.65
bibletime.csv,0.57,0.62,0.82,0.75,1.0,0.6,1.0,0.72,0.14
flexpay.csv,0.68,0.7,0.74,0.06,0.75,0.78,0.82,1.04,0.88
lufa-lib.csv,0.85,0.73,0.66,0.61,0.82,0.56,0.06,1.03,0.95
nullc.csv,0.0,0.71,0.95,0.75,0.99,0.93,0.99,0.98,1.0
pgui.csv,0.62,0.61,0.86,0.78,0.88,0.06,0.72,1.0,0.81
superwaba.csv,0.96,0.12,0.55,0.64,0.65,0.57,0.55,0.5,0.45
sylpheed-claws.csv,0.68,0.66,0.05,0.79,0.56,0.68,0.89,0.52,0.76
xqilla.csv,1.0,0.96,1.0,1.0,1.0,1.0,1.0,0.0,1.0
