,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.44,0.0,0.56,0.19,0.17,0.5,0.34
libtorrent.csv,0.7,0.67,0.73,0.62,0.95,0.06,0.85
mcmc-jags.csv,0.33,0.77,0.57,0.0,0.56,0.33,0.59
nebuladevice.csv,0.93,0.13,0.13,0.24,0.11,0.39,0.0
olap-navigator.csv,0.0,0.5,0.61,0.24,0.47,0.33,0.54
pidgin.csv,0.15,0.5,0.62,0.5,0.05,0.39,0.63
sepgsql.csv,0.81,0.33,0.01,0.79,0.44,0.78,0.46
