,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.31,1.0,0.47,0.09,0.29,0.41,0.15
libtorrent.csv,0.57,0.51,0.62,0.66,0.21,0.99,0.47
mcmc-jags.csv,0.56,0.51,0.38,1.0,0.65,0.55,0.55
nebuladevice.csv,0.24,0.31,0.35,0.37,0.27,0.38,0.94
olap-navigator.csv,0.98,0.61,0.73,0.56,0.69,0.67,0.61
pidgin.csv,0.29,0.61,0.68,0.3,0.98,0.59,0.49
sepgsql.csv,0.2,0.48,0.84,0.34,0.36,0.35,0.3
