,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.59,1.0,0.04,0.11,0.78,0.81,0.08
libtorrent.csv,0.7,0.39,0.06,0.32,0.72,0.99,0.2
mcmc-jags.csv,0.79,0.41,0.03,1.0,0.77,0.89,0.18
nebuladevice.csv,0.61,0.6,0.1,0.33,0.84,0.83,1.0
olap-navigator.csv,1.0,0.48,0.07,0.44,0.8,0.92,0.21
pidgin.csv,0.79,0.48,0.06,0.16,0.98,0.89,0.15
sepgsql.csv,0.35,0.5,0.81,0.15,0.65,0.74,0.11
