,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.85,1.0,1.0,0.0,0.97,0.96,0.98
chrysalis.csv,0.17,0.2,0.89,0.67,0.39,0.93,0.22
jahshaka.csv,0.24,0.27,0.57,0.0,0.66,0.81,0.71
jam-daq.csv,0.41,0.04,0.17,0.0,0.15,0.28,0.05
jatlas.csv,0.8,0.49,0.72,0.33,0.16,0.48,0.16
jedit.csv,0.21,0.59,0.54,1.0,0.92,0.98,0.79
open-media-library.csv,0.65,0.14,0.3,1.0,0.4,0.54,0.07
