,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.46,0.0,0.0,0.99,0.13,0.17,0.09
chrysalis.csv,0.6,0.59,0.35,0.59,0.75,0.27,0.8
jahshaka.csv,0.57,0.8,0.45,0.34,0.52,0.45,0.6
jam-daq.csv,0.61,0.11,0.32,0.52,0.64,0.68,0.13
jatlas.csv,0.54,0.54,0.53,0.57,0.96,0.63,0.46
jedit.csv,0.75,0.63,0.6,0.0,0.29,0.09,0.57
open-media-library.csv,0.66,0.5,0.7,0.0,0.75,0.72,0.05
