,f1,g,recall,precision,pf,wins
blogentis.csv,0.135,0.425,0.42,0.08,0.42,4
emulemorph.csv,0.03,0.02,0.015,0.04,0.09,0
jaxen.csv,0.305,0.48,0.8200000000000001,0.185,0.8,9
jvcl.csv,0.19,0.305,0.265,0.28,0.09,8
m-m-m.csv,0.135,0.41500000000000004,0.83,0.07500000000000001,0.8300000000000001,3
motu.csv,0.16499999999999998,0.51,0.7,0.095,0.6599999999999999,7
nh3d.csv,0.24,0.0,1.0,0.14,1.0,1
sarasvati.csv,0.16999999999999998,0.36,0.445,0.1,0.32499999999999996,5
wgs-assembler.csv,0.20500000000000002,0.485,0.5700000000000001,0.13,0.62,6
zabbix.csv,0.15,0.3,0.365,0.08499999999999999,0.365,2
