,recall,precision,pf,pci_20,ifa,wins
blogentis.csv,0.42,0.08,0.42,0.5800000000000001,5.0,6
emulemorph.csv,0.015,0.04,0.09,0.7150000000000001,33.5,1
jaxen.csv,0.8200000000000001,0.185,0.8,0.445,5.5,7
jvcl.csv,0.265,0.28,0.09,0.75,4.5,9
m-m-m.csv,0.83,0.07500000000000001,0.8300000000000001,0.43,12.5,2
motu.csv,0.7,0.095,0.6599999999999999,0.395,4.5,3
nh3d.csv,1.0,0.14,1.0,0.39,19.5,0
sarasvati.csv,0.445,0.1,0.32499999999999996,0.645,10.5,8
wgs-assembler.csv,0.5700000000000001,0.13,0.62,0.5,8.0,4
zabbix.csv,0.365,0.08499999999999999,0.365,0.685,18.0,5
