,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,jaxen.csv,emulemorph.csv,jsr308-langtools.csv,continuum-ide.csv,motu.csv,anaxagora.csv,stemkit.csv,zabbix.csv,carabiner.csv
anaxagora.csv,0.0,0.44,0.01,0.1,1.0,0.04,0.3,1.0,0.14,0.0,0.32,0.1,0.09,1.0,0.09,0.26,0.91,0.08,0.49,0.11
blogentis.csv,0.0,0.39,0.02,0.12,0.65,0.23,1.0,0.85,0.0,0.1,0.41,0.0,0.06,0.91,0.59,0.27,0.26,0.08,0.5,0.4
carabiner.csv,0.02,0.38,0.02,0.09,0.77,0.11,0.26,0.79,0.06,0.03,0.36,0.07,0.05,0.68,0.34,0.24,0.16,0.07,0.46,1.0
continuum-ide.csv,0.0,0.5,0.0,0.1,0.56,0.1,0.33,0.83,0.1,0.33,0.48,0.09,0.07,0.81,1.0,0.43,0.23,0.0,0.1,0.4
emulemorph.csv,0.0,0.22,0.0,0.0,0.67,0.0,0.43,0.82,0.0,0.0,0.09,0.0,1.0,0.0,0.2,0.0,0.25,0.15,0.5,0.0
gtad.csv,1.0,0.38,0.0,0.0,1.0,0.0,0.67,0.0,0.0,0.0,0.89,0.0,1.0,0.83,0.0,0.5,0.33,0.0,1.0,0.67
htmlunit.csv,0.02,0.35,0.01,0.11,0.92,0.09,0.27,0.75,0.08,0.02,1.0,0.2,0.15,0.85,0.41,0.22,0.22,0.07,0.8,0.18
jaxen.csv,0.03,0.32,0.01,0.11,0.85,0.07,0.3,0.84,0.25,0.02,0.32,0.83,0.08,0.58,0.27,0.06,0.14,0.07,0.72,0.19
jsr308-langtools.csv,0.04,0.38,0.0,0.11,1.0,0.14,0.31,0.76,0.08,0.0,0.53,0.17,0.04,1.0,0.33,0.34,0.2,0.09,0.5,0.5
jvcl.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.5,0.03,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.11
kaffeine.csv,0.01,0.36,0.01,0.1,0.98,0.07,0.36,0.68,0.12,0.03,0.32,0.04,0.06,0.68,0.29,0.22,0.19,0.07,0.4,0.45
m-m-m.csv,0.04,0.37,0.01,0.1,0.86,0.07,0.23,1.0,0.08,0.02,0.31,0.06,0.05,0.59,0.32,0.29,0.16,0.07,0.37,0.31
motu.csv,0.2,0.44,0.01,0.12,1.0,0.25,0.5,1.0,0.12,0.0,0.56,0.15,0.0,0.8,0.33,1.0,0.32,0.25,1.0,0.5
nh3d.csv,0.0,0.0,1.0,0.06,0.83,0.19,0.42,1.0,0.64,0.04,0.76,0.12,0.16,0.61,0.35,0.27,0.23,0.0,0.92,0.25
sarasvati.csv,0.04,1.0,0.0,0.06,1.0,1.0,0.0,1.0,0.33,0.5,0.5,0.23,0.0,0.45,0.43,0.33,0.31,0.0,0.78,0.0
stemkit.csv,0.0,0.58,0.0,0.16,1.0,0.17,0.2,1.0,0.0,0.0,0.58,0.0,0.0,0.67,1.0,0.33,0.33,1.0,0.5,0.0
taokgame.csv,0.1,0.5,0.0,0.15,1.0,0.08,0.25,0.0,1.0,0.0,0.17,0.0,0.0,0.56,0.5,0.25,0.18,0.0,0.8,0.33
wgs-assembler.csv,0.0,1.0,0.06,0.06,1.0,0.15,0.33,0.86,0.11,0.1,0.43,0.0,0.04,0.94,0.36,0.26,0.45,0.11,0.81,0.43
zabbix.csv,0.03,0.38,0.01,0.11,0.8,0.06,0.24,0.8,0.08,0.02,0.34,0.06,0.06,0.64,0.29,0.22,0.18,0.09,1.0,0.25
