,recall,precision,pf,pci_20,ifa,wins
agilitybook.csv,0.27,0.4,0.23,0.65,2.0,8
apolloplayer.csv,0.56,0.44,0.33,0.55,1.0,10
auber.csv,0.74,0.52,0.66,0.47,1.0,9
cortex-vfx.csv,0.43,0.51,0.33,0.62,1.0,12
growl-for-windows.csv,0.24,0.5,0.17,0.44,1.0,7
ifmo-game-1.csv,0.04,0.22,0.11,0.75,2.0,5
ildjit.csv,0.18,0.5,0.21,0.75,0.0,15
jfreereport.csv,0.22,0.53,0.13,0.79,0.0,18
keyczar.csv,0.09,0.2,0.21,0.68,6.0,0
moast.csv,0.38,0.39,0.4,0.64,3.0,4
opde.csv,0.68,0.54,0.42,0.48,0.0,13
openfrag.csv,0.64,0.4,0.47,0.5,2.0,6
passwordsafe.csv,0.71,0.67,0.42,0.51,0.0,17
ppcboot.csv,0.98,0.37,0.94,0.43,1.0,3
quark.csv,0.15,0.5,0.07,0.67,0.0,14
super-tux.csv,0.55,0.46,0.59,0.51,3.0,2
synergyspace.csv,0.23,0.47,0.28,0.88,1.0,16
wikipediardware.csv,0.76,0.39,0.68,0.42,2.0,1
xtreemfs.csv,0.77,0.48,0.5,0.53,1.0,11
