,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.33,0.98,0.11,0.56,0.94,0.6,0.69,0.78,0.69,0.16,0.54,0.43,0.81,0.16,0.7,0.6,0.36,0.1,0.37
boost-sandbox.csv,0.31,0.17,0.16,0.57,0.62,0.39,0.2,0.98,0.6,0.18,0.45,0.22,0.55,0.16,0.49,0.19,0.45,0.04,0.34
dspace-gsoc.csv,0.4,0.56,0.18,0.37,0.35,0.54,0.41,0.36,0.66,0.32,0.45,0.49,0.59,0.0,0.97,0.36,0.37,0.1,0.37
enlightenment.csv,0.26,0.71,0.0,0.59,0.83,0.53,0.98,0.58,0.47,0.18,0.35,0.45,0.73,0.16,0.59,0.58,0.43,0.04,0.46
fceugc.csv,0.28,0.17,0.15,0.41,0.62,0.34,0.5,0.14,0.34,0.15,0.98,0.49,0.31,0.13,0.26,0.13,0.22,0.17,0.35
gnukeda.csv,0.33,0.64,0.15,0.63,0.69,0.99,0.64,0.81,0.42,0.19,0.45,0.61,0.66,0.24,0.66,0.57,0.38,0.15,0.41
jaolt.csv,0.32,0.63,0.29,0.56,0.76,0.52,0.59,0.39,0.5,0.12,0.58,0.53,0.99,0.09,0.35,0.5,0.45,0.11,0.38
knowledge.csv,0.33,0.73,0.11,0.59,1.0,0.71,0.7,0.84,0.65,0.16,0.52,0.62,0.82,0.2,0.79,0.59,0.36,0.09,0.37
kowari.csv,0.42,0.29,0.22,0.56,0.66,0.56,0.34,0.71,0.53,0.92,0.47,0.67,0.44,0.22,0.26,0.13,0.36,0.13,0.41
lufa-lib.csv,0.29,0.56,0.12,0.34,0.58,0.51,0.57,0.66,0.4,0.14,0.33,0.62,0.48,0.18,0.36,0.98,0.35,0.12,0.34
maidsafe-dht.csv,1.0,0.05,0.44,0.42,0.52,0.44,0.45,0.41,0.3,0.24,0.41,0.38,0.37,0.0,0.3,0.18,0.52,0.09,0.42
pixel-commandos.csv,0.21,0.22,0.0,0.15,0.25,0.19,0.17,0.17,0.15,0.3,0.41,0.18,0.24,0.0,0.05,0.16,0.2,1.0,0.38
playerstage.csv,0.19,0.48,0.2,0.96,0.64,0.38,0.57,0.47,0.38,0.17,0.43,0.33,0.48,0.05,0.32,0.47,0.29,0.12,0.37
proftp.csv,0.33,0.26,0.0,0.4,0.42,0.39,0.27,0.39,0.38,0.08,0.44,0.95,0.52,0.14,0.23,0.41,0.39,0.17,0.33
tcvp.csv,0.13,0.09,0.0,0.18,0.17,0.2,0.08,0.26,0.29,0.0,0.33,0.0,0.08,1.0,0.1,0.36,0.08,0.06,0.1
theresa.csv,0.13,0.0,1.0,0.1,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.0,0.25,0.12
uwom.csv,0.37,0.68,0.0,0.59,0.78,0.67,0.62,0.45,0.32,0.1,0.49,0.55,0.69,0.18,0.29,0.6,0.29,0.09,0.96
xapian.csv,0.34,0.61,0.18,0.61,0.93,0.64,0.64,0.79,0.44,0.18,0.44,0.68,0.59,0.11,0.39,0.51,0.96,0.13,0.36
yaprm.csv,0.38,0.31,0.32,0.58,0.69,0.54,0.27,0.56,0.96,0.16,0.45,0.56,0.46,0.11,0.45,0.19,0.44,0.12,0.37
