,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.44,0.49,0.42,0.37,0.42,0.48,0.52,0.43,0.35,0.36,0.42,0.58,0.35,0.59,0.37,0.52,0.46,0.46,0.42
boost-sandbox.csv,0.5,0.83,0.59,0.53,0.48,0.76,0.99,0.47,0.4,0.39,0.57,0.8,0.55,0.61,0.52,0.9,0.67,0.58,0.59
dspace-gsoc.csv,0.44,0.52,0.33,0.48,0.77,0.43,0.63,0.61,0.42,0.47,0.43,0.44,0.47,0.0,0.36,0.51,0.41,0.76,0.5
enlightenment.csv,0.51,0.55,0.53,0.46,0.45,0.68,0.55,0.47,0.41,0.39,0.52,0.61,0.37,0.81,0.44,0.59,0.62,0.57,0.55
fceugc.csv,0.77,0.83,0.9,0.68,0.52,0.75,0.65,0.89,0.59,0.95,0.6,0.48,0.94,0.62,0.82,0.96,0.95,0.88,0.68
gnukeda.csv,0.53,0.61,0.42,0.38,0.45,0.61,0.5,0.43,0.51,0.33,0.38,0.41,0.41,0.75,0.43,0.59,0.58,0.53,0.44
jaolt.csv,0.62,0.48,0.56,0.42,0.44,0.59,0.52,0.67,0.38,0.47,0.37,0.41,0.41,0.79,0.6,0.62,0.46,0.7,0.56
knowledge.csv,0.39,0.43,0.42,0.36,0.4,0.45,0.45,0.38,0.34,0.36,0.42,0.37,0.36,0.37,0.3,0.52,0.43,0.43,0.4
kowari.csv,0.45,0.88,0.46,0.54,0.4,0.43,0.83,0.53,0.4,0.83,0.43,0.35,0.49,0.33,0.82,0.94,0.4,0.54,0.5
lufa-lib.csv,0.62,0.62,0.53,0.73,0.63,0.69,0.64,0.62,0.53,0.64,0.71,0.5,0.58,0.43,0.79,0.75,0.61,0.59,0.64
maidsafe-dht.csv,0.86,0.0,0.83,0.63,0.57,0.56,0.8,0.68,0.75,0.44,0.56,0.75,0.7,0.67,0.91,0.61,0.64,0.83,0.97
pixel-commandos.csv,0.8,0.8,0.0,0.86,0.89,0.75,0.97,0.92,0.75,0.92,0.88,0.67,0.91,0.89,0.75,0.89,0.75,0.75,0.99
playerstage.csv,0.76,0.71,0.56,0.59,0.45,0.92,0.61,0.67,0.62,0.94,0.75,0.72,0.64,0.52,0.64,0.65,0.72,0.63,0.58
proftp.csv,0.75,0.92,0.8,0.67,0.61,0.75,0.94,0.6,0.73,0.45,0.5,0.48,0.51,0.8,0.86,0.53,0.6,0.88,0.9
tcvp.csv,0.94,0.5,0.93,0.95,0.88,0.91,0.97,0.96,0.91,0.0,0.86,0.67,0.75,0.89,0.67,0.99,0.95,0.96,0.99
theresa.csv,0.0,0.0,0.67,0.67,0.67,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.75,0.95
uwom.csv,0.49,0.47,0.73,0.62,0.51,0.5,0.64,0.91,0.8,0.55,0.44,0.45,0.51,0.46,0.77,0.52,0.93,0.53,0.8
xapian.csv,0.45,0.49,0.52,0.44,0.43,0.48,0.48,0.46,0.56,0.44,0.58,0.41,0.55,0.45,0.55,0.6,0.88,0.54,0.46
yaprm.csv,0.54,0.73,0.62,0.56,0.54,0.55,0.92,0.56,0.53,0.4,0.48,0.56,0.72,0.9,0.59,0.97,0.51,0.55,0.59
