,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.46,0.98,0.09,0.27,0.0,0.54,0.59,0.62,0.48,0.13,0.49,0.41,0.54,0.45,0.54,0.09,0.53,0.54,0.55
boost-sandbox.csv,0.55,0.12,0.65,0.61,0.49,0.32,0.16,0.97,0.58,0.54,0.51,0.2,0.46,0.45,0.43,0.18,0.63,0.28,0.5
dspace-gsoc.csv,0.68,0.49,0.81,0.42,0.25,0.49,0.33,0.28,0.68,0.82,0.53,0.5,0.5,0.0,0.97,0.38,0.59,0.29,0.56
enlightenment.csv,0.49,0.68,0.0,0.66,0.63,0.48,0.97,0.48,0.43,0.52,0.41,0.45,0.57,0.26,0.52,0.6,0.62,0.28,0.66
fceugc.csv,0.4,0.12,0.37,0.42,0.49,0.3,0.44,0.09,0.33,0.33,0.96,0.5,0.23,0.26,0.2,0.1,0.22,0.29,0.53
gnukeda.csv,0.6,0.58,0.68,0.69,0.58,0.98,0.6,0.58,0.42,0.61,0.57,0.65,0.55,0.48,0.59,0.63,0.59,0.84,0.66
jaolt.csv,0.47,0.55,0.92,0.62,0.62,0.45,0.54,0.31,0.49,0.49,0.72,0.53,0.99,0.13,0.29,0.55,0.6,0.53,0.52
knowledge.csv,0.13,0.48,0.0,0.17,1.0,0.52,0.44,0.0,0.0,0.13,0.33,0.52,0.27,0.13,0.21,0.0,0.34,0.43,0.27
kowari.csv,0.65,0.2,0.87,0.56,0.49,0.5,0.27,0.61,0.52,0.88,0.57,0.65,0.36,0.45,0.2,0.09,0.58,0.71,0.62
lufa-lib.csv,0.51,0.52,0.61,0.33,0.46,0.49,0.53,0.57,0.41,0.45,0.4,0.66,0.4,0.42,0.29,0.98,0.56,0.72,0.53
maidsafe-dht.csv,1.0,0.02,0.71,0.4,0.39,0.36,0.39,0.32,0.26,0.69,0.42,0.31,0.27,0.0,0.22,0.17,0.67,0.29,0.39
pixel-commandos.csv,0.17,0.15,0.0,0.11,0.18,0.12,0.11,0.11,0.1,0.48,0.34,0.12,0.17,0.0,0.04,0.12,0.15,1.0,0.32
playerstage.csv,0.25,0.39,0.84,0.97,0.53,0.3,0.52,0.37,0.34,0.33,0.43,0.31,0.38,0.13,0.25,0.47,0.39,0.53,0.5
proftp.csv,0.25,0.2,0.0,0.37,0.31,0.3,0.2,0.31,0.31,0.31,0.47,0.92,0.42,0.13,0.17,0.39,0.43,0.29,0.31
tcvp.csv,0.17,0.06,0.0,0.14,0.12,0.16,0.05,0.19,0.23,0.0,0.37,0.0,0.05,1.0,0.07,0.34,0.1,0.29,0.11
theresa.csv,0.09,0.0,1.0,0.06,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.29,0.09
uwom.csv,0.68,0.42,0.0,0.58,0.65,0.39,0.55,0.36,0.28,0.32,0.53,0.29,0.59,0.46,0.22,0.05,0.27,0.61,0.96
xapian.csv,0.63,0.54,0.8,0.68,0.82,0.56,0.55,0.59,0.42,0.62,0.56,0.73,0.51,0.37,0.34,0.54,0.93,0.77,0.54
yaprm.csv,0.59,0.24,0.93,0.56,0.51,0.46,0.2,0.47,0.93,0.55,0.51,0.6,0.37,0.13,0.37,0.14,0.63,0.69,0.53
