,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.94,0.69,0.36,0.3,0.0,0.12,0.41
aztec.csv,0.4,0.33,0.32,0.49,0.47,0.82,0.61,0.61
jbpm.csv,0.35,0.09,0.93,0.36,0.3,0.0,0.36,0.64
mediate.csv,0.36,0.63,0.59,0.4,0.99,0.32,0.58,0.32
mycila.csv,0.33,0.36,0.12,0.26,0.38,0.63,0.92,0.59
neodatis-odb.csv,0.42,0.34,0.41,1.0,0.58,0.37,0.12,0.47
nsis.csv,0.97,0.3,0.44,0.46,0.58,0.09,0.41,0.48
rodin-b-sharp.csv,0.09,0.0,0.18,0.04,0.44,0.05,0.0,0.96
