,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.96,0.34,0.36,0.38,0.0,0.08,0.39
aztec.csv,0.53,0.33,0.12,0.41,0.51,0.86,0.39,0.52
jbpm.csv,0.46,0.14,0.95,0.33,0.36,0.0,0.18,0.54
mediate.csv,0.48,0.6,0.25,0.33,0.99,0.14,0.32,0.29
mycila.csv,0.44,0.38,0.05,0.25,0.47,0.17,0.95,0.61
neodatis-odb.csv,0.55,0.36,0.17,0.99,0.64,0.17,0.12,0.4
nsis.csv,0.99,0.33,0.18,0.42,0.62,0.12,0.35,0.39
rodin-b-sharp.csv,0.13,0.0,0.22,0.05,0.48,0.02,0.0,0.97
