,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,1.0,0.07,0.45,0.72,0.75,1.01,0.96,0.7
aztec.csv,0.76,0.84,0.87,0.81,0.67,0.21,0.54,0.59
jbpm.csv,0.7,0.93,0.08,0.76,0.78,1.0,0.95,0.56
mediate.csv,0.8,0.62,0.59,0.79,0.03,0.91,0.64,0.82
mycila.csv,0.72,0.77,0.99,0.83,0.67,0.63,0.1,0.48
neodatis-odb.csv,0.68,0.77,0.76,0.01,0.72,0.7,0.91,0.71
nsis.csv,0.14,0.78,0.88,0.66,0.72,0.99,0.88,0.76
rodin-b-sharp.csv,0.93,1.0,0.85,0.97,0.69,0.98,1.02,0.05
