,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.0,0.46,0.23,0.15,0.19,0.6,0.45
java-gnome.csv,0.5,0.11,0.39,0.6,0.12,0.19,0.18
mb-unit.csv,0.5,0.48,0.55,0.38,0.12,0.69,0.85
mecat.csv,0.0,0.01,0.1,0.1,0.0,0.15,0.13
rodin-b-sharp.csv,1.0,0.21,0.14,0.65,0.44,0.17,0.72
unicase.csv,0.0,0.8,0.56,0.42,0.56,0.42,0.85
wpdev.csv,0.0,0.99,1.0,0.93,1.0,0.99,0.92
