,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,mplayer-ce.csv,biopax.csv,crux-framework.csv,xamj.csv,ng4j.csv,jmule.csv
alsa.csv,0.41,0.47,0.44,0.39,0.42,0.22,0.21,0.41,0.58,0.3,0.31,0.99,0.56,0.51,0.55,0.24,0.08,0.51,0.33,0.0
arcallians.csv,0.49,0.6,0.76,0.63,0.99,0.09,0.11,0.29,0.59,0.21,0.4,0.48,0.52,0.42,0.46,0.67,0.09,0.49,0.31,0.46
arianne.csv,0.98,0.59,0.72,0.44,0.67,0.15,0.28,0.4,0.49,0.38,0.24,0.71,0.47,0.5,0.61,0.5,0.03,0.45,0.53,0.58
aztec.csv,0.49,0.15,0.11,0.37,0.53,0.93,0.22,0.0,0.42,0.55,0.0,0.12,0.17,0.51,0.0,0.77,0.04,0.37,0.33,0.55
biopax.csv,0.63,0.65,0.78,0.44,0.66,0.14,0.2,0.43,0.6,0.52,0.38,0.65,0.59,0.58,0.62,0.98,0.05,0.48,0.46,0.63
bl-toolkit.csv,0.54,0.62,0.99,0.61,0.68,0.17,0.17,0.43,0.66,0.5,0.33,0.77,0.5,0.57,0.6,0.63,0.11,0.47,0.38,0.61
clamav.csv,0.42,0.55,0.47,0.39,0.52,0.15,0.27,0.36,0.5,0.95,0.28,0.56,0.35,0.53,0.53,0.38,0.07,0.44,0.17,0.59
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.0,0.0,0.0,0.07,0.0,0.0,0.8,0.0,0.0,0.0
gnupdate.csv,0.35,0.54,0.21,0.5,0.58,0.2,0.35,0.25,0.6,0.22,0.97,0.45,0.44,0.47,0.51,0.45,0.11,0.51,0.51,0.51
jmule.csv,0.38,0.55,0.56,0.48,0.49,0.17,0.25,0.45,0.6,0.25,0.37,0.46,0.53,0.48,0.31,0.42,0.1,0.49,0.46,1.0
mbse.csv,0.35,0.46,0.47,0.27,0.4,0.17,0.45,0.95,0.56,0.45,0.29,0.63,0.45,0.44,0.36,0.36,0.16,0.41,0.13,0.43
mplayer-ce.csv,0.64,0.57,0.71,0.34,0.57,0.11,0.24,0.38,0.54,0.48,0.25,0.72,0.53,0.53,0.97,0.71,0.06,0.42,0.33,0.51
ng4j.csv,0.39,0.54,0.64,0.42,0.49,0.08,0.31,0.43,0.47,0.3,0.38,0.55,0.5,0.58,0.54,0.53,0.09,0.45,0.97,0.53
ns-3-dev-def-routing.csv,0.1,0.44,0.24,0.43,0.51,0.19,0.32,0.3,0.37,0.52,0.36,0.57,0.25,0.97,0.51,0.56,0.07,0.25,0.2,0.0
openxava.csv,0.57,0.21,0.08,0.03,0.09,0.03,0.9,0.21,0.33,0.15,0.18,0.02,0.35,0.13,0.13,0.16,0.0,0.23,0.37,0.07
phonon-vlc-mplayer.csv,0.55,0.56,0.62,0.99,0.63,0.11,0.12,0.45,0.56,0.4,0.43,0.47,0.58,0.49,0.49,0.81,0.05,0.4,0.43,0.41
qgis.csv,0.48,0.96,0.44,0.41,0.5,0.09,0.15,0.41,0.61,0.33,0.48,0.59,0.48,0.54,0.53,0.55,0.09,0.47,0.43,0.14
vars-redux.csv,0.41,0.47,0.34,0.36,0.41,0.22,0.36,0.49,0.97,0.43,0.3,0.62,0.45,0.41,0.55,0.41,0.13,0.52,0.31,0.26
xamj.csv,0.47,0.54,0.3,0.34,0.59,0.15,0.29,0.44,0.6,0.46,0.29,0.21,0.38,0.51,0.31,0.45,0.12,0.98,0.17,0.52
yafdotnet.csv,0.47,0.55,0.72,0.34,0.62,0.11,0.27,0.46,0.54,0.43,0.19,0.48,0.97,0.47,0.46,0.44,0.07,0.5,0.37,0.48
