,recall,precision,pf,wins
awemud.csv,0.575,0.55,0.455,7
bullet.csv,0.49,0.45,0.47,3
customwars.csv,0.44000000000000006,0.56,0.305,12
dvd-create.csv,0.755,0.45,0.605,4
gbif-indexingtoolkit.csv,0.21500000000000002,0.59,0.11,14
go.csv,0.64,0.58,0.455,11
growl-for-windows.csv,0.48,0.51,0.355,8
gss.csv,0.835,0.48,0.8049999999999999,2
kwave.csv,0.27,0.515,0.185,10
libarchive.csv,0.555,0.595,0.27,15
linux-ntfs.csv,0.63,0.615,0.44,13
lsb.csv,0.69,0.575,0.585,6
mpgravity.csv,0.535,0.5700000000000001,0.44,9
qcad2.csv,0.485,0.565,0.445,5
qtwin.csv,0.0,0.0,0.0,0
xinity.csv,0.24,0.16999999999999998,0.26,1
