,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.48,0.98,0.95,0.6,0.5,1.0,0.48
amateur-scrolls.csv,0.34,0.23,0.25,0.13,0.95,0.33,0.09
arcallians.csv,0.66,0.98,0.42,0.49,0.65,0.22,0.34
gebr.csv,0.96,0.86,0.55,1.0,1.0,0.89,0.88
jfreereport.csv,0.9,0.32,0.57,0.48,0.9,0.53,0.32
kml.csv,0.65,0.57,0.78,0.49,0.7,0.97,0.52
multitude.csv,0.59,0.8,0.78,0.58,0.75,0.64,0.98
