,recall,precision,pf,pci_20,ifa,wins
azureus.csv,0.92,0.42,0.835,0.39,1.5,5
bzbyte.csv,0.8300000000000001,0.3,0.625,0.38,3.5,2
carabiner.csv,0.8300000000000001,0.425,0.665,0.39,2.5,7
chipster.csv,0.255,0.425,0.24,0.765,2.0,17
continuum-ide.csv,0.28,0.45,0.20500000000000002,0.765,2.0,19
ctrlr.csv,0.27,0.33,0.41000000000000003,0.78,3.0,8
galaxium.csv,0.585,0.485,0.355,0.45,2.0,14
ingex.csv,0.54,0.46499999999999997,0.515,0.495,5.5,9
itext.csv,0.795,0.36,0.705,0.365,3.5,1
jgnash.csv,0.6,0.495,0.425,0.395,1.0,12
jppf-project.csv,0.63,0.355,0.595,0.585,3.0,6
jsr308-langtools.csv,0.93,0.375,0.845,0.37,1.0,3
lite.csv,0.515,0.555,0.375,0.485,1.0,18
octet.csv,0.56,0.42500000000000004,0.355,0.55,3.5,13
owfs.csv,0.585,0.38,0.535,0.445,2.5,4
sidekar.csv,0.0,0.0,0.0,0.0,62.5,0
stemkit.csv,0.265,0.395,0.22499999999999998,0.755,1.5,16
ta3d.csv,0.315,0.43000000000000005,0.25,0.6699999999999999,1.5,15
tigermud.csv,0.52,0.34,0.385,0.5700000000000001,3.0,10
utgb.csv,0.225,0.315,0.19,0.6799999999999999,3.5,11
