,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,16.0,4.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,18.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0
alleg.csv,1.0,27.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,31.0,1.0,50.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0
biodwh.csv,7.0,2.0,11.0,4.0,52.0,142.0,1.0,0.0,2.0,3.0,1.0,13.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
factor.csv,284.0,2.0,62.0,0.0,52.0,142.0,0.0,0.0,0.0,52.0,82.0,85.0,94.0,50.0,8.0,82.0,210.0,0.0,106.0,2.0
iaml.csv,7.0,2.0,7.0,15.0,3.0,1.0,0.0,1.0,1.0,10.0,12.0,1.0,18.0,2.0,0.0,14.0,0.0,2.0,1.0,1.0
icescrum.csv,5.0,1.0,62.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,7.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jbasic.csv,1.0,1.0,62.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,18.0,7.0,2.0,5.0,0.0,17.0,0.0,0.0,3.0,2.0
jcache.csv,6.0,3.0,16.0,0.0,1.0,1.0,0.0,0.0,5.0,9.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
ktc.csv,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,3.0,8.0,5.0,6.0,1.0,2.0,11.0,0.0,0.0,5.0,0.0
moast.csv,6.0,7.0,1.0,0.0,3.0,1.0,0.0,0.0,16.0,0.0,3.0,5.0,44.0,1.0,0.0,18.0,0.0,12.0,1.0,1.0
natpad.csv,2.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,16.0,11.0,1.0,4.0,0.0,0.0,0.0,2.0
nebuladevice.csv,3.0,4.0,1.0,0.0,52.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0
nosleepsoftware.csv,1.0,2.0,0.0,0.0,52.0,0.0,0.0,0.0,11.0,2.0,2.0,4.0,14.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0
pixel-commandos.csv,0.0,1.0,62.0,128.0,0.0,142.0,0.0,0.0,161.0,52.0,82.0,85.0,0.0,50.0,1.0,82.0,210.0,63.0,0.0,74.0
riff-evolve.csv,5.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,16.0,0.0,2.0,5.0,31.0,3.0,0.0,9.0,0.0,0.0,0.0,2.0
rosegarden.csv,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,20.0,0.0,1.0,2.0,9.0,3.0,0.0,12.0,0.0,0.0,0.0,27.0
smarttag.csv,0.0,1.0,62.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,82.0,5.0,94.0,1.0,0.0,5.0,0.0,1.0,106.0,1.0
wxcode.csv,1.0,3.0,2.0,0.0,52.0,0.0,1.0,0.0,161.0,52.0,0.0,1.0,94.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
xined.csv,11.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,6.0,13.0,9.0,3.0,2.0,14.0,0.0,0.0,1.0,3.0
zemljanka.csv,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,2.0,5.0,43.0,1.0,1.0,14.0,0.0,2.0,1.0,3.0
