,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,0.52,0.62,0.27,0.48,0.3,0.75,0.65,0.54,1.0,0.38,0.4,0.21,0.2,0.41,0.6,0.12,1.0,0.75,0.56,0.73
alleg.csv,0.45,0.27,0.21,0.6,0.29,1.0,0.55,0.51,0.17,0.25,0.03,0.27,0.02,0.26,0.86,0.11,0.93,0.79,0.48,0.64
biodwh.csv,0.65,0.4,0.3,0.61,0.0,0.0,0.77,0.67,0.46,0.25,0.67,0.14,0.06,0.67,0.81,1.0,1.0,0.75,0.33,0.69
factor.csv,0.0,0.5,0.0,1.0,0.0,0.0,0.83,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.5
iaml.csv,0.61,0.41,0.15,0.52,0.16,0.61,0.99,0.52,0.26,0.19,0.1,0.23,0.09,0.75,0.96,0.2,0.95,0.42,0.42,0.35
icescrum.csv,0.55,0.29,0.0,0.69,0.33,0.66,0.55,0.64,0.28,0.25,0.12,0.0,0.22,1.0,0.82,0.17,0.97,0.5,0.44,0.8
jbasic.csv,0.6,0.52,0.0,0.98,0.37,0.7,0.65,0.72,0.32,0.33,0.05,0.05,0.17,0.25,0.97,0.14,0.98,0.75,0.48,0.81
jcache.csv,0.58,0.42,0.16,0.62,0.33,0.64,0.52,0.76,0.26,0.25,0.2,0.29,0.16,0.4,0.7,0.18,0.96,0.81,0.49,1.0
ktc.csv,0.98,0.64,0.39,0.61,0.17,0.54,0.54,0.62,0.32,0.29,0.24,0.23,0.08,0.56,0.89,0.18,0.97,0.59,0.55,0.75
moast.csv,0.4,0.29,0.25,0.49,0.27,0.62,0.55,0.53,0.19,0.19,0.08,0.17,0.04,0.39,1.0,0.14,0.96,0.12,0.4,0.71
natpad.csv,0.65,0.37,0.15,0.68,0.32,0.71,0.48,0.61,0.3,0.27,0.27,0.32,0.06,0.33,0.9,0.19,0.94,0.88,1.0,0.79
nebuladevice.csv,0.79,0.7,0.8,0.73,0.0,0.81,0.44,1.0,0.32,0.25,0.43,0.93,0.29,0.75,0.46,0.19,1.0,0.75,0.65,0.75
nosleepsoftware.csv,0.65,0.58,1.0,0.64,0.0,0.81,0.45,0.86,0.24,0.5,0.35,0.32,0.07,0.57,0.39,0.15,0.98,0.91,0.67,0.89
pixel-commandos.csv,0.5,0.8,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0
riff-evolve.csv,0.42,0.29,0.27,0.63,0.38,0.62,0.55,1.0,0.18,0.17,0.11,0.17,0.06,0.45,0.92,0.2,0.96,0.63,0.44,0.83
rosegarden.csv,0.82,1.0,0.39,0.76,0.29,0.61,0.73,0.83,0.25,0.29,0.3,0.27,0.11,0.57,0.59,0.16,0.96,0.67,0.48,0.29
smarttag.csv,0.38,0.41,0.0,0.4,1.0,1.0,0.74,0.57,0.16,0.25,0.0,0.14,0.0,0.33,0.88,0.17,1.0,0.83,0.0,0.25
wxcode.csv,0.84,0.73,0.71,0.86,0.0,1.0,0.58,0.57,0.0,0.0,1.0,0.2,0.0,1.0,0.28,0.2,1.0,0.82,1.0,0.57
xined.csv,0.57,0.4,0.25,0.51,0.28,0.62,0.59,0.44,0.29,1.0,0.22,0.19,0.14,0.38,0.87,0.14,0.96,0.72,0.5,0.25
zemljanka.csv,0.42,0.29,0.23,0.49,0.26,0.61,0.57,0.5,0.18,0.17,0.09,0.16,0.03,0.32,0.89,0.12,1.0,0.63,0.4,0.45
