,recall,precision,pf,pci_20,ifa,wins
decidr.csv,0.925,0.42500000000000004,0.89,0.42,2.5,2
doomlegacy.csv,0.675,0.48,0.405,0.475,3.0,6
elmo.csv,0.73,0.485,0.53,0.415,1.5,8
enzo.csv,0.875,0.43,0.79,0.385,3.5,1
gpac.csv,0.30500000000000005,0.37,0.365,0.73,3.0,3
img-browse-sort.csv,0.635,0.595,0.355,0.51,2.5,16
ktc.csv,0.52,0.625,0.24,0.45,1.0,19
neoengine.csv,0.75,0.555,0.5449999999999999,0.475,2.0,11
nicepress.csv,0.825,0.49,0.64,0.44,3.0,4
open-ms.csv,0.485,0.51,0.305,0.485,2.0,10
pcsx2.csv,0.695,0.56,0.425,0.48,1.0,18
pi-qmc.csv,0.73,0.495,0.52,0.42,2.5,5
rosegarden.csv,0.685,0.515,0.475,0.49,3.5,7
salasaga.csv,0.5,0.545,0.345,0.48,1.0,12
sigil.csv,0.735,0.5449999999999999,0.49,0.43,1.0,13
skia.csv,0.46499999999999997,0.62,0.245,0.425,1.0,17
smarttag.csv,0.625,0.565,0.44,0.44,1.0,14
sylpheed-claws.csv,0.97,0.4,0.985,0.415,6.0,0
xemeiah.csv,0.63,0.495,0.42000000000000004,0.45,1.5,9
zscreen.csv,0.66,0.55,0.515,0.505,0.5,15
