,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.48,0.48,0.71,0.61,0.65,0.54,0.52,0.69
emite.csv,0.98,0.83,0.69,0.89,0.87,0.61,0.82,0.49
irrlicht.csv,1.0,1.0,1.0,1.0,0.53,1.0,0.99,1.0
migen.csv,0.37,0.53,0.98,0.32,0.76,0.57,0.72,0.63
motu.csv,0.8,0.59,0.96,0.4,0.59,0.58,0.59,0.76
openxava.csv,0.75,0.83,0.38,0.75,0.75,0.69,0.71,0.75
truevision.csv,0.53,0.55,0.53,0.39,0.62,0.3,0.59,0.61
zoolib.csv,0.64,0.51,0.75,0.61,0.65,0.66,0.42,0.64
