,f1,g,recall,precision,pf,wins
codepurge.csv,0.29500000000000004,0.39,0.355,0.31,0.26,5
ctrlr.csv,0.19,0.17,0.14500000000000002,0.21000000000000002,0.26,0
dvt.csv,0.38,0.45999999999999996,0.42500000000000004,0.335,0.37,6
flylinkdc.csv,0.435,0.515,0.615,0.355,0.625,8
free-evolution.csv,0.435,0.565,0.755,0.36,0.525,9
fw4spl.csv,0.315,0.365,0.325,0.30000000000000004,0.35,3
ipfire-wall.csv,0.215,0.225,0.19,0.235,0.195,1
ldview.csv,0.43,0.435,0.8200000000000001,0.28,0.735,7
nuttx.csv,0.475,0.61,0.765,0.36,0.55,11
uclmda.csv,0.225,0.25,0.215,0.28500000000000003,0.13,2
vdsf.csv,0.4,0.42500000000000004,0.705,0.275,0.805,4
xcf.csv,0.485,0.5700000000000001,0.57,0.365,0.36,10
