,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.64,0.31,0.63,0.99,0.14,0.63
jahshaka.csv,0.62,0.6,0.4,0.55,0.12,0.54
jam-daq.csv,0.56,0.12,0.59,0.74,0.23,0.69
jatlas.csv,0.64,0.31,0.52,0.7,0.5,0.59
jedit.csv,0.75,0.33,0.55,0.98,0.15,0.62
open-media-library.csv,0.62,0.4,0.68,0.87,0.27,0.7
