,f1,g,recall,precision,pf,wins
ctrlr.csv,0.245,0.3,0.275,0.32999999999999996,0.32,0
dvt.csv,0.455,0.45999999999999996,0.5650000000000001,0.405,0.47,11
flylinkdc.csv,0.5700000000000001,0.425,0.77,0.515,0.655,13
fulguro.csv,0.335,0.42,0.445,0.33,0.48,2
gnome-jabber.csv,0.45499999999999996,0.53,0.645,0.405,0.535,12
ipfire-wall.csv,0.365,0.41500000000000004,0.42000000000000004,0.44,0.41000000000000003,6
jruby.csv,0.41000000000000003,0.27,0.64,0.4,0.56,3
ldview.csv,0.5349999999999999,0.255,0.825,0.42500000000000004,0.8200000000000001,5
maidsafe-dht.csv,0.375,0.385,0.355,0.485,0.22,9
nuttx.csv,0.33999999999999997,0.32,0.275,0.495,0.19,7
oorexx.csv,0.345,0.455,0.415,0.365,0.375,4
red5.csv,0.495,0.47,0.845,0.33999999999999997,0.76,10
vdsf.csv,0.52,0.425,0.86,0.38,0.855,8
xbrlapi.csv,0.245,0.22500000000000003,0.19,0.425,0.14500000000000002,1
