,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,95.5,168.0,0.0,93.5,98.5,98.5,234.5,96.5,80.5
arsenal-1.csv,98.5,98.5,96.5,102.0,98.5,98.5,96.0,93.5,96.5
barracudamvc.csv,94.5,94.5,195.0,98.5,98.5,97.5,1495.5,195.5,294.5
irplus.csv,97.5,191.0,87.5,93.5,98.5,98.5,625.0,96.5,183.0
lite.csv,95.5,92.5,195.0,93.5,98.5,98.5,696.5,96.5,196.0
mevenide.csv,99.0,98.5,87.5,93.5,73.5,98.5,299.0,68.5,97.5
mumble.csv,97.5,94.5,285.5,93.5,98.5,97.5,1120.0,96.5,648.5
ontopia.csv,97.5,191.0,187.0,89.5,98.5,98.5,914.0,96.5,88.5
openintents.csv,94.5,94.5,195.0,98.5,98.5,96.5,2036.5,96.5,196.0
