,recall,precision,pf,pci_20,ifa,wins
autat.csv,0.26,0.65,0.23,0.59,1.0,9
biodwh.csv,0.41,0.65,0.19,0.62,0.0,13
brlcad.csv,0.14,0.62,0.2,0.67,1.0,8
delphilhlplib.csv,0.55,0.8,0.32,0.56,1.0,14
exordium.csv,0.42,0.7,0.19,0.61,1.0,12
fltk.csv,0.64,0.5,0.48,0.52,2.0,6
gzigzag.csv,0.42,0.66,0.22,0.47,0.0,11
jcache.csv,0.82,0.63,0.71,0.41,4.0,0
mimosa.csv,0.89,0.63,0.86,0.43,3.0,2
moast.csv,0.35,0.47,0.32,0.79,4.0,4
mptvseries.csv,0.27,0.6,0.07,0.64,1.0,10
ogre.csv,0.62,0.5,0.69,0.51,1.0,5
qdvdauthor.csv,0.66,0.49,0.62,0.55,3.0,1
sauerbraten.csv,0.92,0.53,0.93,0.39,1.0,3
zxing.csv,0.7,0.62,0.52,0.44,1.0,7
