,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.69,0.64,0.56,0.61,0.67,0.84,0.56,0.27,0.58
gdis.csv,0.46,0.63,0.59,0.45,0.65,0.61,0.37,0.42,0.87
kml.csv,0.65,0.09,0.56,0.53,0.76,0.42,0.33,0.09,0.67
ppcboot.csv,0.5,0.64,0.7,0.6,0.59,0.47,0.63,0.33,0.57
repositorium.csv,0.15,0.06,0.02,0.28,0.16,0.73,0.05,0.15,0.32
rsyslog.csv,0.8,0.57,0.67,0.47,0.37,0.66,0.47,0.42,0.62
ultimairis.csv,0.7,0.09,0.72,0.51,0.0,0.41,0.63,0.21,0.46
wow-qrsk.csv,0.1,0.53,0.82,0.5,0.23,0.0,0.02,0.15,0.19
xbg.csv,0.49,0.12,0.16,0.62,0.28,0.21,0.53,0.85,0.22
