,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.71,0.54,0.43,0.63,0.66,0.39,0.44,0.24,0.69
gdis.csv,0.63,0.45,0.51,0.5,0.63,0.24,0.31,0.22,0.91
kml.csv,0.67,0.43,0.36,0.57,0.76,0.19,0.48,0.23,0.76
ppcboot.csv,0.7,0.5,0.4,0.64,0.69,0.18,0.5,0.24,0.86
repositorium.csv,0.2,0.1,0.03,0.32,0.17,0.36,0.06,0.14,0.42
rsyslog.csv,0.79,0.42,0.39,0.49,0.42,0.26,0.39,0.26,0.72
ultimairis.csv,0.72,0.44,0.41,0.67,0.65,0.44,0.58,0.24,0.89
wow-qrsk.csv,0.14,0.43,0.57,0.56,0.33,0.0,0.04,0.18,0.27
xbg.csv,0.51,0.16,0.17,0.64,0.3,0.21,0.49,0.47,0.31
