,recall,precision,pf,pci_20,ifa,wins
badtrinity-zero.csv,0.46,0.43,0.33,0.51,2.0,1
bibletime.csv,0.7,0.48,0.43,0.4,1.0,5
boost.csv,0.69,0.55,0.34,0.44,2.0,4
codepurge.csv,0.5,0.55,0.31,0.51,1.0,9
etics.csv,0.48,0.58,0.19,0.52,1.0,12
gusanos.csv,0.77,0.38,0.49,0.4,2.0,0
kvs.csv,0.38,0.45,0.33,0.57,2.0,2
mcore3d.csv,0.58,0.49,0.31,0.45,2.0,3
modellus.csv,0.55,0.53,0.35,0.52,1.0,8
monetdb.csv,0.36,0.53,0.24,0.61,1.0,11
projecteqemu.csv,0.45,0.67,0.23,0.56,2.0,7
pydev.csv,0.4,0.52,0.22,0.61,2.0,6
xbplayer.csv,0.52,0.52,0.29,0.51,1.0,10
