,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,mevenide.csv
alembik.csv,0.0,1.0,57.0,0.0,89.0,2.0
arsenal-1.csv,0.0,8.0,0.0,4.0,18.0,1.0
barracudamvc.csv,0.0,1.0,0.0,3.0,23.0,0.0
mevenide.csv,0.0,0.0,1.0,1.0,12.0,0.0
mumble.csv,0.0,0.0,1.0,0.0,0.0,3.0
openintents.csv,0.0,0.0,0.0,3.0,11.0,0.0
