,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,mevenide.csv
alembik.csv,0.0,0.09,0.0,0.0,0.0,0.02
arsenal-1.csv,0.7,0.55,0.0,0.32,0.51,0.45
barracudamvc.csv,0.0,0.82,0.84,0.74,0.92,0.95
mevenide.csv,0.6,0.45,0.29,0.19,0.42,0.0
mumble.csv,0.3,0.3,0.13,0.13,0.0,0.14
openintents.csv,0.35,0.0,0.68,0.39,0.28,0.24
