,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.23,0.42,0.75,0.11,0.47
nabu-library.csv,0.2,0.18,0.89,0.32,0.88
pcgen.csv,0.92,0.71,1.0,0.95,0.98
selenium.csv,0.65,0.65,0.59,0.81,0.47
tolven.csv,0.52,0.67,0.05,0.7,0.12
