,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.31,0.37,0.65,0.12,0.43
nabu-library.csv,0.3,0.25,0.43,0.32,0.84
pcgen.csv,0.69,0.68,0.42,0.46,0.67
selenium.csv,0.66,0.63,0.38,0.53,0.42
tolven.csv,0.58,0.66,0.05,0.62,0.21
