,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.28,0.57,0.2,0.31,0.76
nabu-library.csv,0.17,0.19,0.79,0.29,0.23
pcgen.csv,0.81,0.25,1.0,0.9,0.99
selenium.csv,0.35,0.28,0.54,0.51,0.82
tolven.csv,0.3,0.25,0.34,0.23,0.02
