,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.51,0.59,0.55,0.52,0.4,0.68,0.49,0.83
jlinalg.csv,0.51,0.54,0.46,0.42,0.43,0.46,0.51,0.45
jmule.csv,0.38,0.68,0.47,0.56,0.39,0.48,0.64,0.48
knowledge.csv,0.52,0.41,0.43,0.36,0.4,0.4,0.41,0.3
massiv.csv,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0
ng4j.csv,0.48,0.58,0.44,0.43,0.42,0.48,0.84,0.58
playerstage.csv,0.53,0.54,0.5,0.59,0.54,0.75,0.85,0.8
superwaba.csv,0.36,0.57,0.43,0.46,0.42,0.51,0.4,0.52
