,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.7,0.62,0.96,0.66,0.82,0.75,0.6,0.21
jlinalg.csv,0.98,0.68,0.89,0.83,0.9,1.0,0.8,0.71
jmule.csv,0.58,0.42,0.64,0.67,0.56,1.0,0.65,0.96
knowledge.csv,1.0,0.98,0.99,1.0,1.0,1.0,0.95,1.0
massiv.csv,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0
ng4j.csv,0.64,0.64,0.71,0.76,0.66,1.0,0.95,0.67
playerstage.csv,0.32,0.56,0.46,0.98,0.42,0.25,0.35,0.17
superwaba.csv,0.5,0.92,0.69,0.59,0.56,1.0,0.55,0.62
