,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.9,0.55,1.0,0.55,0.98,0.02,0.34,0.42
jlinalg.csv,1.0,0.35,0.52,0.47,0.93,0.01,0.28,0.52
jmule.csv,0.91,0.57,0.57,0.72,0.97,0.01,0.59,1.0
knowledge.csv,0.78,0.36,0.48,0.42,1.0,0.01,0.26,0.45
massiv.csv,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ng4j.csv,0.76,0.58,0.59,0.58,0.95,0.01,1.0,0.84
playerstage.csv,0.94,0.49,0.66,0.98,1.0,0.01,0.54,0.8
superwaba.csv,0.89,1.0,0.63,0.54,0.97,0.02,0.28,0.56
