,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.29,0.27,0.0,0.37,0.2,0.28,0.39,0.24
jlinalg.csv,0.0,0.67,0.77,0.65,0.8,0.82,0.69,0.55
jmule.csv,0.21,0.17,0.45,0.18,0.2,0.51,0.15,0.0
knowledge.csv,1.0,0.96,1.0,0.96,0.0,0.94,0.93,1.0
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ng4j.csv,0.71,0.25,0.47,0.39,0.4,0.61,0.0,0.1
playerstage.csv,0.07,0.32,0.22,0.01,0.0,0.24,0.1,0.03
superwaba.csv,0.21,0.0,0.38,0.35,0.2,0.42,0.49,0.41
