,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.5,0.31,0.09,0.12,0.1,0.47,0.67,1.0,0.35
jicarilla.csv,0.28,0.2,0.99,0.0,0.0,0.08,0.39,0.29,0.06
optalgtoolkit.csv,0.6,0.37,0.19,0.08,0.2,1.0,0.46,0.51,0.25
oscarmcmaster.csv,0.47,0.36,0.31,0.03,0.05,0.24,0.0,0.23,0.94
ossim.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
projectts.csv,0.6,0.33,0.09,0.13,0.08,0.37,1.0,0.63,0.32
sabbu.csv,0.99,0.36,0.11,0.12,0.15,0.21,0.42,0.26,0.32
vxl.csv,0.34,0.96,0.67,0.04,0.0,0.1,0.65,0.54,0.14
zact.csv,0.09,0.05,0.06,0.07,1.0,0.0,0.0,0.12,0.07
