,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.42,0.46,0.52,0.53,0.49,0.36,0.62,0.93,0.48
gdis.csv,0.86,0.69,0.47,0.64,0.61,0.59,0.77,0.69,0.16
kml.csv,0.48,0.98,0.79,0.57,0.32,0.88,0.91,0.98,0.42
ppcboot.csv,0.83,0.73,0.67,0.49,0.77,0.86,0.71,0.91,0.78
repositorium.csv,0.89,0.95,0.98,0.83,0.99,0.4,0.98,0.88,0.78
rsyslog.csv,0.32,0.76,0.53,0.73,0.71,0.72,0.68,0.66,0.51
ultimairis.csv,0.64,0.98,0.56,0.82,1.0,0.64,0.46,0.95,0.85
wow-qrsk.csv,0.92,0.59,0.31,0.58,0.81,1.0,0.98,0.88,0.85
xbg.csv,0.66,0.9,0.88,0.64,0.84,0.82,0.56,0.3,0.84
