,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.29,0.26,0.21,0.35,0.38,0.35,0.42,0.93,0.15
gdis.csv,0.83,0.65,0.15,0.24,0.54,0.47,0.39,0.29,0.0
kml.csv,0.33,0.98,0.79,0.26,0.21,0.86,0.91,0.98,0.23
ppcboot.csv,0.83,0.73,0.66,0.27,0.77,0.81,0.69,0.91,0.77
repositorium.csv,0.04,0.0,0.12,0.36,0.49,0.29,0.21,0.09,0.31
rsyslog.csv,0.25,0.73,0.45,0.5,0.23,0.72,0.39,0.22,0.31
ultimairis.csv,0.62,0.98,0.53,0.81,1.0,0.03,0.21,0.95,0.85
wow-qrsk.csv,0.0,0.31,0.27,0.17,0.0,0.0,0.03,0.04,0.08
xbg.csv,0.38,0.07,0.09,0.57,0.38,0.07,0.23,0.27,0.23
