,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.72,0.48,0.37,0.66,0.62,0.25,0.37,0.14,0.94
gdis.csv,0.51,0.31,0.47,0.65,0.55,0.15,0.28,0.16,1.0
kml.csv,0.68,0.28,0.22,0.68,0.77,0.11,0.32,0.13,0.92
ppcboot.csv,0.56,0.34,0.25,0.71,0.54,0.1,0.36,0.14,0.84
repositorium.csv,0.75,1.0,0.04,0.44,0.21,0.24,0.08,0.17,0.8
rsyslog.csv,0.78,0.29,0.27,0.51,0.57,0.15,0.34,0.2,0.89
ultimairis.csv,0.61,0.28,0.27,0.55,0.48,0.57,0.56,0.13,0.83
wow-qrsk.csv,1.0,0.38,0.43,0.75,1.0,0.0,0.25,0.33,0.9
xbg.csv,0.57,0.36,0.26,0.58,0.38,0.25,0.49,0.32,0.79
