,f1,g,recall,precision,pf,wins
bibletime.csv,0.54,0.58,0.86,0.4,0.72,10
grafx2.csv,0.51,0.57,0.59,0.46,0.31,12
keyczar.csv,0.16,0.16,0.13,0.25,0.23,0
lmms.csv,0.54,0.64,0.85,0.43,0.55,13
lufa-lib.csv,0.54,0.54,0.62,0.47,0.61,6
netatalk.csv,0.52,0.59,0.67,0.47,0.49,11
openmeetings.csv,0.49,0.65,0.64,0.45,0.29,14
openxava.csv,0.35,0.58,0.57,0.44,0.36,8
pgui.csv,0.42,0.0,0.65,0.4,0.27,3
qpe.csv,0.47,0.48,0.44,0.44,0.25,7
quickfast.csv,0.56,0.5,0.87,0.41,0.82,5
rsyslog.csv,0.46,0.57,0.6,0.4,0.41,9
sylpheed-claws.csv,0.6,0.27,1.0,0.43,0.93,4
xqilla.csv,0.28,0.25,0.21,0.63,0.2,1
yale.csv,0.44,0.43,0.52,0.43,0.64,2
