,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.21,0.52,1.0,0.75,0.48,0.48,0.62
amateur-scrolls.csv,0.27,0.91,0.48,1.0,1.0,0.92,0.86
arcallians.csv,0.21,0.96,0.41,0.76,0.35,0.42,0.65
gebr.csv,0.15,0.56,0.35,0.99,0.36,0.52,0.58
jfreereport.csv,0.99,0.38,0.28,0.6,0.33,0.38,0.47
kml.csv,0.18,0.69,0.39,0.91,0.33,1.0,0.62
multitude.csv,0.17,0.58,0.34,0.83,0.41,0.7,0.97
