,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.56,0.48,0.76,0.57,0.62,0.36,0.7
amateur-scrolls.csv,0.86,0.91,0.95,0.92,0.63,0.77,0.86
arcallians.csv,0.54,0.58,0.66,0.7,0.54,0.89,0.68
gebr.csv,0.4,0.43,0.46,0.47,0.38,0.32,0.43
jfreereport.csv,0.99,0.78,0.55,0.73,0.39,0.54,0.82
kml.csv,0.47,0.44,0.43,0.57,0.5,0.46,0.51
multitude.csv,0.51,0.47,0.43,0.51,0.32,0.42,0.5
