,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.27,1.0,0.0,0.53,0.24,1.0,0.32
amateur-scrolls.csv,0.14,0.02,0.11,0.0,0.0,0.03,0.02
arcallians.csv,0.38,0.05,0.23,0.39,0.52,0.28,0.2
gebr.csv,0.86,0.75,0.39,0.03,0.78,0.77,0.71
jfreereport.csv,0.0,0.57,0.58,0.82,0.78,0.79,0.41
kml.csv,0.46,0.28,0.46,0.13,0.61,0.0,0.36
multitude.csv,0.43,0.62,0.58,0.32,0.48,0.26,0.03
