,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,pydev.csv,uface.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,runuomondains.csv,somap.csv,hydrate.csv,cme.csv,paintown.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,fido.csv,megameknet.csv,geogebra.csv,duplicati.csv
botsnscouts.csv,0.36,0.32,0.5,0.56,0.55,0.31,0.57,0.66,0.3,0.39,0.24,0.49,0.23,0.41,0.36,0.41,0.5,0.82,0.69,0.58,0.56,0.41,0.22,0.14,0.34,0.22,0.43,0.64,0.25,0.76,0.73,0.27,0.61,0.61,0.72,0.81,0.76,0.8,0.73,0.83,0.48,0.63,0.69,0.67,0.09,0.64,0.09,0.57,0.53,0.67
