,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,0.83,1.0,0.97,0.78,0.95,0.0
google-web-toolkit.csv,0.76,0.56,0.68,0.61,0.03,0.68
open-data-kit.csv,0.66,0.66,0.07,0.65,0.67,0.57
qtractor.csv,0.07,0.58,0.69,0.58,0.75,0.51
quarkplayer.csv,0.82,0.0,0.92,0.94,0.99,1.0
zoolib.csv,0.82,1.0,0.94,0.26,0.96,1.0
