,f1,g,recall,precision,pf,wins
all-plasm.csv,0.42,0.36,0.32,0.59,0.25,5
gamestone.csv,0.22,0.22,0.19,0.4,0.21,0
gbif-providertoolkit.csv,0.51,0.55,0.55,0.48,0.43,9
growl-for-windows.csv,0.33,0.24,0.2,0.44,0.04,1
gss.csv,0.58,0.53,0.86,0.41,0.67,10
heekscad.csv,0.54,0.61,0.62,0.45,0.5,11
igarden.csv,0.54,0.62,0.61,0.51,0.35,12
levent.csv,0.34,0.42,0.38,0.46,0.31,2
openmsx.csv,0.47,0.43,0.55,0.46,0.47,4
pnotepad.csv,0.56,0.47,0.86,0.43,0.74,6
quark.csv,0.29,0.25,0.21,0.67,0.05,3
tango-cs.csv,0.5,0.55,0.65,0.45,0.52,7
xcsoar.csv,0.45,0.51,0.56,0.43,0.3,8
