,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.88,0.74,0.58,0.57,0.64,0.1
aime.csv,0.69,0.93,0.25,0.0,0.71,0.37
badtrinitycore.csv,0.0,0.01,0.45,0.85,0.5,0.33
electric-core.csv,0.92,0.57,0.61,0.57,0.86,0.53
geochat.csv,0.62,1.0,0.43,0.09,0.21,0.53
olsrd.csv,1.0,0.74,0.49,0.51,0.5,0.1
