,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.29,0.35,0.24,0.25,0.28,0.09
aime.csv,0.67,0.8,0.48,0.0,0.31,0.19
badtrinitycore.csv,0.0,0.05,0.26,0.19,0.59,0.15
electric-core.csv,0.71,0.35,0.24,0.35,0.76,0.47
geochat.csv,0.62,1.0,0.77,0.51,0.16,0.23
olsrd.csv,0.62,0.15,0.19,0.19,0.38,0.15
