,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.77,0.88,0.4,0.23,0.32,0.25
aime.csv,0.53,0.8,0.12,0.0,0.32,0.37
badtrinitycore.csv,0.0,0.5,0.32,0.37,0.15,0.4
electric-core.csv,0.59,0.85,0.41,0.18,0.19,0.26
geochat.csv,0.52,0.77,0.13,0.02,0.21,0.41
olsrd.csv,0.63,0.94,0.42,0.26,0.21,0.17
