,esmf.csv,pentahoanalysistool.csv,phet.csv,voms.csv,aztec.csv,qtractor.csv,acegisecurity.csv,bibedt.csv,kowari.csv,sumatrapdf.csv,irrlicht.csv,modellus.csv,open-data-kit.csv,roller.csv,ultimairis.csv,lportal.csv,jstock.csv,synergyspace.csv
acegisecurity.csv,2.0,6.0,3.0,3.0,7.0,0.0,2.0,0.0,10.0,0.0,0.0,3.0,1.0,0.0,2.0,142.0,0.0,0.0
aztec.csv,2.0,8.0,0.0,12.0,9.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,1.0,20.0
bibedt.csv,11.0,4.0,2.0,5.0,16.0,0.0,4.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,95.0,0.0,0.0
esmf.csv,1.0,2.0,4.0,5.0,45.0,2.0,7.0,2.0,8.0,0.0,1.0,2.0,4.0,0.0,0.0,126.0,4.0,1.0
irrlicht.csv,22.0,2.0,5.0,13.0,44.0,3.0,7.0,2.0,8.0,0.0,0.0,2.0,4.0,0.0,1.0,3583.0,5.0,1.0
jstock.csv,0.0,4.0,3.0,9.0,6.0,0.0,1.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,104.0,0.0,3.0
kowari.csv,10.0,2.0,2.0,4.0,46.0,3.0,5.0,2.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,67.0,2.0,0.0
lportal.csv,0.0,0.0,2.0,74.0,318.0,0.0,2.0,50.0,84.0,0.0,0.0,2.0,119.0,0.0,150.0,25.0,55.0,125.0
modellus.csv,9.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,3.0,0.0
open-data-kit.csv,5.0,2.0,3.0,12.0,18.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,150.0,3.0,1.0
pentahoanalysistool.csv,12.0,4.0,4.0,11.0,6.0,0.0,9.0,8.0,84.0,0.0,0.0,0.0,7.0,7.0,1.0,85.0,16.0,0.0
phet.csv,18.0,2.0,3.0,12.0,46.0,3.0,14.0,2.0,84.0,3.0,0.0,2.0,5.0,1.0,1.0,3583.0,4.0,1.0
qtractor.csv,3.0,2.0,2.0,15.0,16.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,3.0,1.0
roller.csv,20.0,7.0,1.0,5.0,43.0,3.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,1.0,2.0
sumatrapdf.csv,16.0,2.0,4.0,13.0,20.0,1.0,6.0,0.0,8.0,0.0,1.0,0.0,4.0,0.0,0.0,159.0,3.0,1.0
synergyspace.csv,4.0,5.0,5.0,0.0,13.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,134.0,6.0,0.0
ultimairis.csv,2.0,8.0,5.0,10.0,4.0,0.0,7.0,50.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,171.0,12.0,3.0
voms.csv,1.0,11.0,8.0,1.0,4.0,0.0,7.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,170.0,4.0,1.0
