,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.89,0.67,0.86,0.91,0.98
nabu-library.csv,0.52,0.46,0.46,0.54,0.58
pcgen.csv,0.81,0.53,0.88,0.67,0.78
selenium.csv,0.49,0.55,0.45,0.38,0.73
tolven.csv,0.9,0.77,0.79,0.59,0.95
