,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.12,0.43,1.0,0.15,0.44
nabu-library.csv,0.54,0.62,0.33,0.32,0.99
pcgen.csv,0.32,1.0,0.46,0.46,0.4
selenium.csv,0.97,0.62,0.26,0.62,0.29
tolven.csv,0.2,0.47,0.17,0.97,0.25
