,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,89.5,185.0,96.5,96.5,48.5,1217.0
foursquared.csv,89.5,84.0,236.0,98.5,0.0,1379.0
ifmo-game-1.csv,184.0,310.0,290.5,96.5,412.5,1610.0
micomt.csv,470.5,87.5,194.0,98.5,283.0,4624.0
voms.csv,278.5,279.5,194.0,98.5,120.0,3972.5
